fLength,fWidth,fM3Trans,fDist,class
15.1324,12.0507,7.2689,81.919,g
82.0238,33.5661,-21.3873,215.502,g
18.8093,13.7669,-6.1703,183.899,g
28.733,16.4655,-11.1605,234.124,g
43.6201,21.6976,10.5583,186.263,g
31.1073,14.7015,8.9168,213.061,g
39.0712,26.9637,20.494,64.7299,g
31.1459,19.0017,16.4486,119.503,g
58.8451,25.102,-21.1061,256.992,g
73.3751,18.7552,-14.5056,109.479,g
14.9201,11.6836,-9.1396,217.011,g
34.9077,21.9432,-6.7122,89.6273,g
87.7575,39.433,14.0213,291.82,g
25.675,11.1599,-9.8782,126.14,g
58.8122,21.2939,17.4285,308.222,g
64.5569,12.6296,1.7769,191.294,g
26.3494,10.2292,3.9297,199.473,g
20.4962,7.2066,-5.7447,137.123,g
73.1913,27.9445,29.0025,345.9,g
23.1207,14.0498,-6.5502,143.885,g
29.0428,12.1783,9.5604,160.369,g
70.69,20.5861,-10.6598,252.56,g
41.3125,23.0867,-13.9333,154.983,g
38.3052,9.9404,6.2768,137.624,g
131.375,53.1102,-29.4666,299.382,g
48.5758,14.6584,10.1976,225.413,g
19.0142,8.8881,4.954,223.884,g
24.5426,17.3565,12.8455,80.7642,g
25.6508,15.2966,12.4784,149.837,g
37.9632,24.1878,14.8819,186.551,g
12.9432,11.2194,10.3084,155.369,g
24.8332,15.6621,9.8723,165.036,g
38.0775,17.4715,-11.8013,179.288,g
12.6191,11.8,7.5212,165.104,g
60.6227,24.2893,18.4195,294.051,g
48.6307,22.8507,10.5273,109.076,g
25.6437,10.2737,6.9712,214.738,g
101.886,59.174,-44.7951,328.333,g
121.718,44.5867,19.4415,222.766,g
17.9263,10.6429,6.1012,170.66,g
21.3241,10.3572,8.393,249.433,g
98.2129,28.3077,24.174,309.271,g
46.9391,17.3862,-4.2699,228.667,g
17.9549,10.6737,6.0658,105.544,g
21.2877,10.0994,-10.2674,244.58,g
23.9122,22.0406,8.2438,120.422,g
87.8596,25.2067,15.946,302.589,g
41.6067,10.5486,-5.2903,124.73,g
38.2553,10.8926,-10.3535,177.764,g
19.5513,8.981,-9.3105,128.357,g
37.6126,24.7107,-7.1475,95.1399,g
42.6788,15.0374,3.407,206.132,g
93.9291,32.9969,11.4425,338.291,g
93.1431,30.2204,16.6479,291.063,g
75.4579,23.318,-15.5098,243.838,g
63.9494,21.9903,14.8788,281.351,g
25.622,16.4937,10.7671,207.647,g
58.3208,25.9922,14.3932,304.331,g
23.1882,14.8885,13.4023,93.4713,g
46.9609,24.6372,-9.4719,149.14,g
20.3262,10.5335,-10.1526,88.0214,g
19.8544,7.3932,-5.1641,129.91,g
33.5948,21.3124,-16.3479,135.209,g
90.6778,28.9011,-22.2346,327.723,g
64.949,24.887,-5.5622,180.868,g
30.4034,19.9899,11.9969,142.683,g
13.026,10.224,8.8261,195.593,g
27.0941,19.6335,-10.997,51.0527,g
66.9964,25.7797,11.1968,172.902,g
24.0688,16.5052,-14.9769,195.517,g
23.4507,17.3464,6.3376,130.965,g
104.604,43.6324,31.7044,325.195,g
85.6655,29.214,-21.5545,321.601,g
86.3312,18.5662,7.453,290.636,g
12.5018,11.9624,-9.1553,105.819,g
23.2866,10.5569,8.7295,193.67,g
31.4518,11.8114,-11.3927,153.177,g
61.0835,21.8459,-12.4707,225.574,g
20.9599,7.1434,-6.136,204.598,g
15.1951,12.0624,-6.8433,117.992,g
20.2097,16.0145,-8.0444,95.4134,g
21.111,6.3501,6.2086,136.715,g
25.8419,18.5717,5.4656,145.416,g
33.1261,12.8237,-11.036,156.831,g
86.3172,27.7342,21.552,268.702,g
15.2955,11.9972,7.1066,220.126,g
44.5086,20.5797,11.0685,113.047,g
12.8462,11.4618,-11.115,47.7054,g
47.0181,16.2809,-8.6135,197.979,g
78.7682,28.2616,-12.829,174.536,g
20.9751,15.7055,5.6286,92.3437,g
18.3861,10.3691,1.9842,212.175,g
40.3332,14.9522,4.996,226.711,g
33.7304,16.1715,-13.1286,184.068,g
101.301,21.5306,-15.8726,243.958,g
81.805,21.9195,9.2331,284.361,g
20.5279,7.2627,5.8149,174.243,g
112.412,22.4074,15.2346,315.411,g
27.699,18.3458,9.2445,103.251,g
63.4558,23.6207,-5.1909,248.237,g
31.7098,13.2999,-6.5925,197.297,g
53.6984,15.966,-12.1759,129.842,g
21.5431,16.1505,-13.45,101.397,g
40.0986,16.2256,9.7016,181.453,g
22.5428,12.7271,-9.0181,119.125,g
12.9396,11.0653,0.4439,220.157,g
59.9876,13.9983,-4.326,228.919,g
24.5279,16.6189,-4.0409,196.133,g
23.6271,10.4282,8.4867,181.696,g
26.2244,13.1076,-9.4439,193.146,g
35.1271,10.2434,-4.7189,150.896,g
104.511,26.9024,-21.7557,280.192,g
22.4147,22.2679,13.6712,191.599,g
18.6659,12.8139,7.719,131.821,g
25.8842,18.8781,-12.7256,152.479,g
30.3031,11.8554,-6.1281,201.537,g
29.0658,12.5468,-11.5755,154.319,g
18.142,10.6907,4.7684,175.7,g
17.7811,15.1024,11.8488,101.088,g
55.7912,20.7167,14.2229,197.872,g
45.4644,28.662,24.0769,266.223,g
20.1638,12.7267,6.7455,188.7,g
36.833,11.2362,11.2503,199.204,g
78.3975,24.4927,13.1843,299.167,g
112.238,33.4058,33.5943,348.115,g
22.33,9.9609,-10.0558,104.203,g
58.4314,23.3716,-12.8659,192.534,g
25.1224,14.8738,-9.0549,173.121,g
47.2834,29.8914,16.4816,256.804,g
24.8552,14.2801,-11.6876,196.387,g
12.7464,11.5868,-6.5841,141.391,g
21.1657,7.0827,-6.2694,260.038,g
21.6549,9.4121,-10.7003,84.128,g
61.4574,18.204,-16.7752,142.855,g
29.549,14.1175,-8.8034,145.247,g
85.889,28.6696,23.3276,206.324,g
21.1752,8.9576,10.4339,192.051,g
64.5788,21.3742,-12.4164,205.935,g
31.3696,13.9325,-12.0297,127.826,g
41.2574,26.6586,9.4478,93.7199,g
16.3377,11.5525,-6.5363,147.071,g
22.7269,10.0862,8.3771,90.7996,g
67.1152,35.1811,7.8771,184.465,g
40.3914,9.2676,-9.2817,243.84,g
23.7753,0,-12.3998,165.548,g
22.7566,11.795,-9.3735,171.037,g
32.434,14.59,5.4962,200.734,g
25.9214,14.0449,6.2421,125.722,g
80.9257,38.4425,29.3542,234.268,g
36.6414,22.8376,13.8846,151.351,g
29.9867,11.4642,5.2365,242.321,g
30.7094,15.7963,-14.1763,214.717,g
103.501,20.0835,13.8904,183.439,g
50.7843,17.0186,8.6514,204.054,g
103.582,30.2095,5.567,325.697,g
56.0543,21.6876,15.489,237.104,g
66.0531,47.6012,25.0804,175.867,g
50.8922,27.031,-25.53,173.046,g
57.3144,31.6497,-29.3916,178.957,g
26.6921,22.1137,-19.1834,89.9074,g
28.4384,12.8778,-8.1179,147.293,g
23.2215,12.8403,9.0575,102.303,g
24.2462,19.1157,-6.85,91.159,g
54.4075,27.4901,-18.4373,105.012,g
24.7122,16.1387,15.989,153.402,g
40.6665,18.1613,-12.2557,116.04,g
23.4599,14.4053,-11.2762,95.0606,g
24.1505,17.3063,10.5275,108.081,g
18.6233,12.6685,-3.1822,91.0776,g
85.028,26.4405,-17.8439,304.831,g
31.7928,15.0291,-9.7153,152.77,g
41.1662,12.2269,10.6364,224.031,g
20.6376,7.2364,-5.9033,151.986,g
54.7437,23.6799,-11.5118,198.465,g
24.1415,14.376,12.6463,61.7531,g
42.8336,11.395,6.8468,173.181,g
27.0722,23.0282,15.0269,44.0284,g
24.3133,10.2983,-6.5193,246.549,g
57.4269,20.2649,14.5873,211.043,g
19.0389,9.9673,-2.8585,160.389,g
25.1407,10.8048,10.9738,171.212,g
94.8313,49.7996,47.0831,358.279,g
30.3852,18.483,-7.3238,87.2712,g
21.8676,15.3845,3.9643,205.663,g
25.0633,14.4022,13.0439,148.279,g
38.439,15.0891,11.102,162.329,g
25.3374,19.6763,-8.5206,182.361,g
104.692,21.2871,20.0204,306.401,g
53.5519,15.0304,10.7953,107.767,g
21.7089,14.8872,-10.3151,158.37,g
39.9087,17.1227,-8.4203,70.9618,g
32.4073,12.1866,-6.7483,212.899,g
26.394,12.821,8.751,152.898,g
35.8045,19.4481,-10.198,195.817,g
41.455,19.2273,-10.9301,163.885,g
41.9629,17.1655,15.7544,187.975,g
27.4186,15.3147,8.2719,198.652,g
30.9136,13.2071,-7.6709,149.848,g
43.8674,17.4839,8.7308,145.372,g
50.0412,22.0004,16.6204,50.6282,g
31.3498,17.9672,-13.6242,229.719,g
113.563,22.193,13.6508,268.957,g
31.9317,19.254,-14.7291,110.549,g
12.9506,11.3156,11.7527,229.307,g
42.4667,21.8903,-9.7202,170.72,g
81.4119,37.6561,-28.5965,219.208,g
94.7727,28.4289,9.2957,326.805,g
57.5105,19.2637,-16.0005,227.06,g
31.0653,17.5793,-11.8097,200.181,g
117.306,24.6754,-29.0852,342.712,g
40.4392,16.356,-11.2503,190.253,g
13.453,9.7891,-11.3998,172.05,g
35.3542,18.5771,6.679,126.099,g
49.63,29.6018,14.1809,108.903,g
18.5398,14.3516,10.8789,87.9001,g
29.6088,14.9079,9.178,261.384,g
87.033,28.1723,-24.7553,335.667,g
93.6117,25.9597,-14.894,269.336,g
18.5127,9.9386,-3.825,93.4196,g
12.968,11.2631,11.5159,197.405,g
25.7604,17.3243,-12.8677,128.933,g
18.7801,12.7489,-6.362,40.3003,g
55.4763,27.6942,24.6334,214.333,g
103.227,10.2226,-4.9809,335.466,g
33.6482,18.1366,-14.4532,109.037,g
29.3867,18.6769,-7.8413,205.283,g
33.5116,18.7002,4.0595,205.336,g
53.9569,19.9037,12.3603,145.457,g
34.1537,17.1755,6.226,200.022,g
60.4595,21.1343,15.5546,287.473,g
17.087,10.4196,-8.0828,172.874,g
84.6723,18.2798,10.7542,273.305,g
20.8003,9.5045,-10.5121,131.829,g
65.5415,6.9872,-8.9161,275.769,g
45.7794,16.0074,-9.6365,242.53,g
89.473,32.9432,21.9819,237.609,g
57.0527,36.147,19.0895,341.91,g
36.155,10.4277,8.2334,168.882,g
26.6089,12.1289,-5.8931,175.8,g
34.4713,22.056,-5.215,133.505,g
13.1797,10.8931,11.8602,147.204,g
31.5555,15.492,-9.5021,106.28,g
18.3345,12.8692,-7.1361,127.44,g
31.4779,15.3876,-7.7743,222.136,g
31.3875,19.8846,2.6469,204.592,g
14.3194,11.6769,-9.9465,107.639,g
44.7514,21.1995,16.4513,188.386,g
41.751,6.7535,6.3146,272.689,g
22.8613,12.6787,-9.4541,156.341,g
34.6176,15.4927,13.7698,87.4655,g
91.2979,51.3509,26.0257,391.263,g
93.1434,23.7479,12.3173,285.632,g
12.3331,12.1588,1.0079,199.989,g
25.2816,19.6741,15.5467,234.623,g
40.5407,24.3492,-6.4496,157.019,g
18.1548,10.5822,5.7736,76.6735,g
13.5611,9.9818,-11.7877,224.904,g
13.582,9.9525,-11.802,88.0816,g
67.2201,33.9891,-10.902,243.943,g
29.8433,10.6235,9.6283,240.559,g
30.2844,14.2297,-7.1478,61.0088,g
50.9163,14.3502,8.1326,236.838,g
23.4842,20.0774,-14.5615,168.175,g
26.6249,22.9799,11.5057,17.8827,g
46.457,13.5856,-8.9399,234.107,g
63.6902,31.5384,20.723,305.948,g
29.7378,12.0744,10.3506,184.874,g
81.2642,10.6592,9.9464,194.187,g
48.2679,26.8382,-20.2748,97.5741,g
29.7001,14.132,-7.8984,193.311,g
37.7155,7.2191,-5.7364,254.896,g
59.489,14.529,-2.8687,228.377,g
70.2452,19.4757,-9.1656,259.379,g
21.6802,6.7937,6.5229,111.961,g
71.5663,13.8504,-8.5215,281.525,g
54.4918,16.8496,-12.2123,216.318,g
28.2507,17.084,9.1621,160.567,g
13.2866,10.3837,11.351,227.185,g
41.1061,17.0662,13.8284,217.195,g
65.1705,36.5131,-27.0286,286.781,g
102.416,29.5979,13.7615,283.61,g
94.6087,27.5122,21.339,277.217,g
20.5028,7.2654,5.7918,190.705,g
80.1507,27.6908,14.8604,265.984,g
62.1402,18.8759,11.812,328.442,g
31.1763,19.3714,16.9494,200.776,g
56.1918,29.7552,21.943,222.135,g
62.8881,26.2508,12.8408,149.351,g
44.2256,19.3192,6.3077,205.962,g
12.4729,11.9998,-10.6668,120.715,g
24.1405,15.1619,-2.9487,168.778,g
147.383,35.487,-28.5496,227.05,g
34.7496,22.6172,9.1426,80.2686,g
40.0973,21.5047,-11.4139,147.843,g
34.6141,18.7451,-2.9381,203.703,g
30.4611,19.5954,-14.321,67.0467,g
91.1582,28.2765,18.6039,309.169,g
25.3765,9.1271,4.4152,208.378,g
18.2998,12.5051,2.1252,189.598,g
47.8141,39.3699,-23.2266,152.651,g
12.6846,11.7264,-11.5042,152.933,g
28.3658,16.7161,-9.8803,55.8436,g
24.7319,11.598,-6.2544,194.993,g
50.7743,18.7763,12.3973,281.517,g
20.3898,9.174,-2.6202,238.21,g
31.693,12.2546,-9.3705,106.191,g
39.2142,19.6044,-15.6332,153.226,g
46.207,14.5258,-12.9092,75.3486,g
45.3746,23.9865,-15.0227,126.671,g
72.9815,24.8335,16.271,239.302,g
79.1086,36.9134,-22.17,424.215,g
12.4992,11.9681,11.1903,62.5198,g
94.0577,31.8221,19.0549,274.523,g
33.7823,26.3385,19.4652,171.818,g
42.1175,15.6664,-11.5558,159.29,g
20.904,6.8481,-6.0219,205.639,g
75.6751,21.5095,-15.6327,339.359,g
13.655,9.7647,-11.764,145.977,g
107.508,41.832,-36.017,254.697,g
20.5294,10.1788,-8.6331,130.88,g
81.0884,22.4182,-13.103,275.778,g
101.578,27.6992,-17.3732,215.882,g
97.0342,32.9848,-18.9841,290.224,g
27.5972,14.5052,-5.3399,156.264,g
30.2588,13.9882,9.6346,126.812,g
28.7776,15.095,-10.0492,97.7925,g
34.0176,21.5451,13.1319,178.212,g
34.3377,16.1589,10.6127,196.852,g
93.4082,25.7074,22.6488,321.954,g
19.9839,11.2832,-7.9177,148.313,g
19.2002,12.8107,8.4257,172.938,g
29.1714,15.6747,-7.9798,243.332,g
53.521,27.8531,19.3954,185.463,g
37.5889,20.694,-7.7212,213.389,g
22.8368,16.67,-14.7782,94.9115,g
19.4697,15.868,17.3153,217.286,g
81.2204,28.6463,-14.4895,309.602,g
47.8669,18.7702,10.45,188.266,g
112.704,75.6026,40.15,310.395,g
33.1165,14.9345,13.0813,196.862,g
22.2889,15.3443,-7.4476,161.888,g
66.4147,22.961,7.9777,231.359,g
81.4662,30.4227,-7.2463,297.312,g
30.3038,10.7505,-4.3567,131.152,g
21.479,13.6097,2.9769,166.195,g
27.6162,18.0869,6.0149,72.3563,g
114.429,23.4997,5.8864,292.238,g
47.8108,20.5476,7.6107,196.396,g
47.0427,14.7014,5.7917,154.355,g
29.8905,20.0638,-21.0287,187.607,g
75.5048,23.0016,17.7358,279.095,g
39.3022,21.6769,14.8012,209.699,g
19.1567,10.0289,3.0261,205.977,g
28.9433,6.5579,3.8644,223.888,g
20.7038,7.1448,5.9148,180.945,g
71.7146,23.7403,14.5969,266.573,g
89.0364,25.2322,16.0969,346.676,g
26.0078,7.2405,3.1342,217.199,g
94.1694,29.2328,-13.7654,270.089,g
69.5005,26.135,-20.4098,266.43,g
38.2245,28.3284,16.1872,149.794,g
87.7389,35.3331,21.1174,303.323,g
22.9515,17.929,-15.4156,196.342,g
80.4473,40.7292,-15.2322,363.678,g
54.3712,23.0745,-16.5557,263.463,g
30.0509,18.1886,10.227,114.611,g
64.3268,25.9875,-8.1504,216.032,g
24.6901,10.7727,3.0269,214.126,g
20.9434,14.775,-8.4022,210.481,g
25.7974,15.0539,9.2773,38.5349,g
54.8481,23.6269,-11.7603,251.278,g
38.715,16.281,4.5476,183.406,g
13.1817,10.44,10.7694,92.3585,g
22.256,10.187,10.9936,172.622,g
19.8174,7.3893,-5.1063,158.557,g
13.2362,10.7515,11.7974,124.185,g
33.6096,24.4123,4.9547,158.331,g
31.0486,16.6026,9.7213,213.686,g
28.8217,17.2907,7.692,140.62,g
21.0425,11.7618,-11.2971,212.424,g
17.0915,10.6401,7.8839,234.951,g
19.6701,13.518,5.6636,173.977,g
28.0939,7.6208,4.5138,201.215,g
53.0029,16.622,8.6813,198.759,g
44.4617,19.673,-19.1457,84.8384,g
55.6933,26.2593,22.4145,217.979,g
96.4553,33.856,21.8686,281.189,g
26.8162,11.3829,7.9106,84.3117,g
35.8412,16.5052,-8.7592,194.149,g
81.5429,15.3532,6.7577,205.866,g
38.5173,10.1657,6.2005,193.494,g
117.16,21.5912,-14.3856,324.714,g
35.6882,18.0117,13.7746,149.637,g
31.2892,15.2223,-9.2623,132.362,g
94.0846,28.411,-23.7443,285.172,g
59.4784,13.5568,-5.2625,235.186,g
26.9108,15.4333,11.1055,124.222,g
23.5828,19.1163,7.6602,94.4397,g
35.3435,20.3618,-11.4984,96.4839,g
49.1913,17.3681,-13.9773,246.468,g
58.7978,17.6852,-7.7874,309.587,g
80.2771,42.3175,34.0655,178.573,g
73.9749,21.0084,18.8414,303.874,g
86.1643,27.8817,8.4158,272.056,g
88.4059,27.0876,-18.634,308.513,g
25.9887,0,-0.0001,189.793,g
79.9893,20.3632,9.5656,259.813,g
90.6131,39.7622,23.5816,314.621,g
64.1293,22.3318,17.6934,268.456,g
22.2363,12.7012,8.2337,160.328,g
36.0495,15.0831,3.6444,182.937,g
69.8139,23.1961,15.612,237.316,g
55.7402,24.0378,-13.135,200.401,g
63.6129,16.7516,12.2337,247.397,g
26.5432,13.0207,9.3147,132.388,g
33.7228,18.2951,-4.4196,94.1792,g
18.557,16.4293,8.3854,111.772,g
19.0472,7.3919,3.604,223.944,g
158.86,29.3982,-6.6452,353.41,g
95.1033,34.0783,26.214,253.539,g
42.9078,26.0176,22.7213,169.827,g
13.1053,10.5762,-10.1826,183.961,g
26.0561,12.0224,11.0144,83.9991,g
41.6172,27.5223,-13.3336,135.35,g
52.7704,22.7587,-11.5354,246.166,g
69.8339,32.5173,-22.0987,296.143,g
34.4357,17.9912,-13.498,205.729,g
26.986,16.8134,-16.386,121.151,g
44.2157,19.8863,-5.6117,144.714,g
13.4325,10.2771,11.7857,49.5555,g
81.0902,22.5772,-4.4858,215.786,g
68.0656,24.9571,-15.6621,257.71,g
32.6196,10.8471,1.5895,166.073,g
107.219,43.8984,-30.0256,226.225,g
42.0656,23.2926,6.8101,207.023,g
38.1645,17.8593,5.0214,205.115,g
12.9644,11.2948,-11.7862,75.2872,g
49.6514,24.7284,-15.3457,264.9,g
55.4206,22.9117,-16.8031,295.371,g
24.8935,13.5971,-12.7743,84.4693,g
36.9932,11.4585,-11.6242,196.178,g
18.9013,10.1965,-2.8327,80.3171,g
23.6209,18.0123,10.5081,94.9412,g
25.3347,22.0816,7.9494,52.4654,g
20.2913,7.3155,-5.6098,139.11,g
88.2047,30.1447,-18.8174,237.936,g
21.3947,7.0055,6.4017,201.238,g
24.7655,17.8989,7.0011,173.376,g
47.3193,19.4653,-10.3528,182.399,g
56.2778,16.7935,-12.8811,169.973,g
17.9664,14.4311,10.4609,59.8407,g
78.5963,25.2864,5.6572,236.774,g
22.3075,0,-0.0001,184.187,g
37.0175,22.1042,17.0161,104.106,g
31.4896,15.9439,-14.0115,76.7587,g
30.3839,8.9051,9.3032,226.706,g
51.8247,23.0285,15.7659,253.677,g
21.6691,12.4606,9.1451,133.345,g
35.8348,17.3889,9.0782,157.997,g
52.8865,28.4185,13.3428,143.605,g
84.7379,22.0081,18.9077,247.2,g
46.9069,29.0897,15.7643,95.3127,g
26.4583,11.1234,4.2376,172.89,g
12.6982,11.7036,-11.2894,211.221,g
52.4604,17.8922,5.4112,222.928,g
70.7387,25.1711,-19.0346,236.721,g
60.9285,15.7068,7.1581,253.304,g
12.5887,11.8511,-10.4661,244.466,g
76.1177,35.978,-22.7704,165.033,g
27.6262,8.297,-5.2247,87.6366,g
38.8512,20.1021,3.7886,168.886,g
27.0469,7.7368,-5.4268,161.136,g
59.975,26.4656,-13.4335,287.1,g
49.4109,10.7175,-9.1185,183.249,g
72.9495,30.9379,-10.9689,239.887,g
29.8259,18.3705,-11.8288,171.748,g
64.587,28.563,-22.1067,307.242,g
51.1672,16.4353,-8.7239,177.361,g
34.9856,23.1396,-11.7366,137.561,g
13.054,10.693,9.5412,132.238,g
19.0958,16.1704,13.0868,81.318,g
52.6766,11.9255,-6.3226,265.238,g
41.3562,20.4803,-15.7279,157.197,g
13.2724,10.3694,-11.2598,176.78,g
33.0954,16.4092,10.488,179.134,g
88.3013,45.0557,-21.3901,381.607,g
90.2333,38.7029,30.373,370.409,g
98.8383,18.982,11.7996,366.551,g
150.978,148.59,92.0674,157.457,g
51.5363,14.1394,-9.3238,277.005,g
27.6407,16.453,11.6769,172.532,g
81.7977,35.6466,-27.9101,246.496,g
55.3415,14.36,14.1188,275.462,g
23.1479,11.3338,-5.4684,154.081,g
18.6618,9.9741,-4.8895,145.127,g
128.703,29.7823,21.0125,185.718,g
43.1955,18.2841,15.1093,162.797,g
113.789,19.7495,-15.0999,282.741,g
22.6754,10.1296,-5.259,167.701,g
28.7242,12.3564,8.8287,125.408,g
17.386,11.1422,2.8941,104.602,g
20.5867,12.5551,10.1354,175.519,g
37.1788,20.4076,-12.3988,149.369,g
51.6448,16.6858,10.4856,163.419,g
25.2187,21.9403,-20.7926,172.199,g
95.2356,33.7887,-30.0828,367.438,g
66.7492,22.9442,-13.8721,250.978,g
40.9888,14.648,9.4005,192.89,g
28.1928,16.9707,-12.4645,241.152,g
89.6287,26.609,8.7326,273.927,g
26.2642,19.6444,-14.9864,93.3478,g
24.9214,14.5455,5.7523,140.436,g
24.7047,16.3884,8.7936,131.593,g
37.9315,20.0353,-8.311,186.284,g
58.1422,21.6227,5.9938,224.507,g
75.316,17.5048,-10.859,255.603,g
20.7299,15.0309,-6.3479,109.012,g
95.0076,24.8016,13.7195,278.401,g
21.1241,9.6714,-10.1431,176.879,g
79.9423,28.976,-23.9781,252.754,g
33.2327,14.4435,-9.8572,222.612,g
23.5359,16.5009,-14.7116,80.7549,g
53.4704,24.6754,12.5223,264.305,g
40.7886,21.025,-15.2147,227.62,g
24.8026,12.3618,-4.8639,123.204,g
19.7408,9.6806,-3.2794,195.445,g
13.1978,10.3512,10.7913,177.329,g
28.7016,12.8039,5.9434,212.516,g
23.8026,10.1636,-9.6851,108.582,g
35.927,14.8053,-11.137,193.031,g
37.0123,17.9326,12.2109,181.773,g
31.9061,16.9151,14.4937,146.291,g
21.6901,11.0224,6.7585,146.356,g
33.603,23.2454,-16.4889,97.2798,g
18.8636,15.2784,12.056,114.188,g
18.2941,10.064,6.6978,252.045,g
45.5534,16.0162,-6.7072,143.469,g
95.0207,35.3852,-22.6715,352.956,g
85.2934,38.3607,23.6211,354.787,g
81.3608,22.8209,-17.382,252.607,g
42.1804,14.7819,9.3111,260.044,g
43.3619,12.2234,11.4956,162.807,g
33.7918,24.5442,13.4797,133.764,g
40.7164,20.4274,-9.7279,191.634,g
56.2287,29.0967,-20.7087,166.96,g
20.4837,10.9382,-7.6208,110.864,g
29.5142,16.6237,6.7852,187.474,g
33.7694,21.3139,11.3852,130.031,g
25.2155,10.8264,6.1681,45.0717,g
76.0524,21.1749,-6.4932,254.048,g
77.484,15.8702,12.9363,92.0505,g
29.7715,14.7263,4.1907,81.9127,g
21.8507,12.6266,2.6535,215.701,g
93.4152,35.8718,-29.4739,287.049,g
29.9576,14.4692,-7.4131,138.462,g
24.9086,17.4315,-8.6055,204.794,g
28.1957,26.2723,-26.2685,93.498,g
30.5239,21.2692,-13.7011,88.283,g
21.6235,11.0909,8.2897,200.222,g
16.6048,11.4201,5.9531,103.266,g
61.7314,27.9239,-18.0683,235.89,g
28.9362,10.8234,-6.6185,165.214,g
28.8702,19.1184,10.0564,182.464,g
26.3093,15.0286,-11.2164,120.58,g
16.3876,11.0287,-8.3023,237.835,g
104.695,40.5938,-18.0065,312.684,g
72.0293,10.148,-3.5795,163.469,g
34.1596,18.3111,14.4097,171.302,g
62.9321,15.2389,4.3248,214.813,g
83.7773,30.013,15.6984,335.267,g
39.7162,17.1007,10.2532,175.132,g
44.0857,18.8853,12.1096,213.539,g
64.0183,26.8934,16.6488,171.319,g
25.0126,20.5216,-13.2991,59.5935,g
13.0952,9.7869,-10.1107,212.609,g
36.1321,13.7532,-8.5781,220.93,g
27.2726,12.6129,-9.9008,185.431,g
21.5993,19.7839,12.6847,182.217,g
91.8525,36.9829,19.2193,224.331,g
42.8789,17.0404,-8.5206,202.799,g
23.481,20.2189,16.7935,134.735,g
60.0081,21.2597,9.2952,260.371,g
18.5661,9.8987,-6.2897,198.283,g
53.8346,16.1162,9.7183,165.174,g
66.7957,22.9932,19.9079,238.402,g
38.0252,16.247,-7.8137,188.724,g
40.9491,13.9738,10.5107,164.841,g
36.0178,15.0108,7.3974,157.071,g
25.1635,16.3015,-8.8203,142.65,g
82.1792,21.0508,-9.2112,241.222,g
36.8034,19.8968,13.4052,202.831,g
28.9099,25.5902,-9.8216,41.3114,g
59.0249,13.5471,-6.6479,255.293,g
25.6828,15.2839,-6.5384,148.947,g
41.116,14.6575,9.1693,220.475,g
22.1356,16.1141,2.1483,243.741,g
17.0391,7.4145,-4.9249,203.71,g
22.9547,15.3068,-11.9138,65.733,g
104.672,39.6681,-24.3648,314.936,g
40.1211,15.5597,9.7267,197.388,g
58.6548,24.3642,-12.2491,254.674,g
23.6245,12.651,-9.3216,175.905,g
28.9357,11.3162,10.4574,226.383,g
19.5643,12.8904,-5.2896,195.067,g
74.3874,23.93,-12.5345,282.046,g
22.329,6.4846,-6.7527,176.344,g
17.5568,16.5157,-0.9431,78.4445,g
22.0114,18.5969,-10.6666,51.9799,g
61.9812,22.6018,-12.3232,240.255,g
23.0777,14.9545,15.0027,248.763,g
85.2739,26.7041,14.3523,324.139,g
46.4638,16.1919,-13.3178,216.433,g
38.6204,20.5632,-13.1337,192.467,g
23.8305,8.5612,9.6172,213.813,g
33.6964,16.6563,12.6724,137.354,g
94.5686,26.0261,5.0962,293.298,g
27.6381,14.0933,-7.5452,207.942,g
26.1936,11.8624,6.817,141.612,g
24.6381,12.6487,-5.9333,39.2412,g
65.0708,12.4822,-6.7629,237.093,g
94.2885,45.5174,11.8346,292.376,g
32.923,7.0209,6.1877,268.831,g
28.1035,17.4216,13.3827,207.123,g
32.4659,21.5558,-12.3455,199.075,g
12.3663,12.1225,-8.829,199.413,g
42.9062,16.1197,11.6622,273.566,g
25.2883,13.4475,4.2912,180.284,g
18.2742,16.9276,-11.6806,138.811,g
21.435,15.6274,-7.6974,177.383,g
64.581,22.5359,-13.71,225.199,g
33.353,15.1927,11.2252,205.323,g
62.8329,18.5583,-14.7127,234.326,g
53.8685,15.831,15.7186,185.396,g
48.0873,42.8229,29.0853,112.442,g
45.613,15.8726,-9.3402,165.769,g
34.2283,12.2816,10.9961,214.322,g
49.8632,23.4497,-12.3697,204.406,g
23.4162,13.1513,8.3053,91.9944,g
272.063,20.1242,-13.8784,184.06,g
40.7461,19.4782,-9.7902,169.879,g
13.1179,10.449,-10.1718,184.207,g
52.1851,16.7679,7.8606,201.888,g
28.867,6.6822,3.764,117.879,g
37.8939,11.4699,-10.0023,149.712,g
33.9582,15.6826,-6.709,168.67,g
17.4898,7.1962,5.32,60.518,g
18.8725,17.2617,14.5049,148.828,g
